match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
551,1,Sunrisers Hyderabad,Chennai Super Kings,10,5,S Dhawan,MC Henriques,P Negi,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,10,6,MC Henriques,S Dhawan,P Negi,0,0,0,0,0,0,0,0,0,MC Henriques,stumped,MS Dhoni
551,1,Sunrisers Hyderabad,Chennai Super Kings,11,1,S Dhawan,EJG Morgan,SK Raina,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,11,2,EJG Morgan,S Dhawan,SK Raina,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,11,3,S Dhawan,EJG Morgan,SK Raina,0,1,0,0,0,0,0,1,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,11,4,S Dhawan,EJG Morgan,SK Raina,0,0,0,0,0,0,4,0,4,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,11,5,S Dhawan,EJG Morgan,SK Raina,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,11,6,EJG Morgan,S Dhawan,SK Raina,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,11,7,EJG Morgan,S Dhawan,SK Raina,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,12,1,EJG Morgan,S Dhawan,P Negi,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,12,2,EJG Morgan,S Dhawan,P Negi,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,12,3,S Dhawan,EJG Morgan,P Negi,0,0,0,0,0,0,4,0,4,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,12,4,S Dhawan,EJG Morgan,P Negi,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,12,5,S Dhawan,EJG Morgan,P Negi,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,12,6,EJG Morgan,S Dhawan,P Negi,0,0,0,0,0,0,6,0,6,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,13,1,S Dhawan,EJG Morgan,SK Raina,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,13,2,EJG Morgan,S Dhawan,SK Raina,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,13,3,EJG Morgan,S Dhawan,SK Raina,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,13,4,EJG Morgan,S Dhawan,SK Raina,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,13,5,EJG Morgan,S Dhawan,SK Raina,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,13,6,S Dhawan,EJG Morgan,SK Raina,0,0,0,0,0,0,1,0,1,S Dhawan,run out,RA Jadeja
551,1,Sunrisers Hyderabad,Chennai Super Kings,14,1,EJG Morgan,NV Ojha,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,14,2,EJG Morgan,NV Ojha,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,14,3,NV Ojha,EJG Morgan,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,14,4,NV Ojha,EJG Morgan,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,14,5,NV Ojha,EJG Morgan,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,14,6,NV Ojha,EJG Morgan,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,15,1,EJG Morgan,NV Ojha,MM Sharma,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,15,2,NV Ojha,EJG Morgan,MM Sharma,0,0,0,0,0,0,4,0,4,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,15,3,NV Ojha,EJG Morgan,MM Sharma,0,0,0,0,0,0,4,0,4,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,15,4,NV Ojha,EJG Morgan,MM Sharma,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,15,5,EJG Morgan,NV Ojha,MM Sharma,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,15,6,EJG Morgan,NV Ojha,MM Sharma,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,16,1,EJG Morgan,NV Ojha,RG More,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,16,2,NV Ojha,EJG Morgan,RG More,0,0,0,0,0,0,4,0,4,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,16,3,NV Ojha,EJG Morgan,RG More,0,1,0,0,0,0,0,1,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,16,4,NV Ojha,EJG Morgan,RG More,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,16,5,NV Ojha,EJG Morgan,RG More,0,0,0,0,0,0,6,0,6,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,16,6,NV Ojha,EJG Morgan,RG More,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,16,7,EJG Morgan,NV Ojha,RG More,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,17,1,NV Ojha,EJG Morgan,A Nehra,0,0,0,0,0,0,0,0,0,NV Ojha,bowled,
551,1,Sunrisers Hyderabad,Chennai Super Kings,17,2,A Ashish Reddy,EJG Morgan,A Nehra,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,17,3,A Ashish Reddy,EJG Morgan,A Nehra,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,17,4,A Ashish Reddy,EJG Morgan,A Nehra,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,17,5,EJG Morgan,A Ashish Reddy,A Nehra,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,17,6,A Ashish Reddy,EJG Morgan,A Nehra,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,18,1,A Ashish Reddy,EJG Morgan,DJ Bravo,0,0,0,0,0,0,4,0,4,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,18,2,A Ashish Reddy,EJG Morgan,DJ Bravo,0,0,0,0,0,0,0,0,0,A Ashish Reddy,caught,MS Dhoni
551,1,Sunrisers Hyderabad,Chennai Super Kings,18,3,EJG Morgan,GH Vihari,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,18,4,GH Vihari,EJG Morgan,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,18,5,EJG Morgan,GH Vihari,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,18,6,GH Vihari,EJG Morgan,DJ Bravo,0,0,0,0,0,0,4,0,4,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,19,1,EJG Morgan,GH Vihari,MM Sharma,0,0,0,0,0,0,6,0,6,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,19,2,EJG Morgan,GH Vihari,MM Sharma,0,0,0,0,0,0,2,0,2,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,19,3,EJG Morgan,GH Vihari,MM Sharma,0,0,0,0,0,0,4,0,4,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,19,4,EJG Morgan,GH Vihari,MM Sharma,0,0,0,0,0,0,0,0,0,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,19,5,EJG Morgan,GH Vihari,MM Sharma,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,19,6,GH Vihari,EJG Morgan,MM Sharma,0,0,0,0,0,0,2,0,2,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,20,1,EJG Morgan,GH Vihari,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,20,2,GH Vihari,EJG Morgan,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,20,3,EJG Morgan,GH Vihari,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,20,4,GH Vihari,EJG Morgan,DJ Bravo,0,0,0,0,0,0,0,0,0,GH Vihari,caught,B Aparajith (sub)
551,1,Sunrisers Hyderabad,Chennai Super Kings,20,5,KV Sharma,EJG Morgan,DJ Bravo,0,0,0,0,0,0,4,0,4,,,
551,1,Sunrisers Hyderabad,Chennai Super Kings,20,6,KV Sharma,EJG Morgan,DJ Bravo,0,0,0,0,0,0,0,0,0,KV Sharma,caught,RA Jadeja
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,1,DA Warner,S Dhawan,UT Yadav,0,1,0,0,0,0,0,1,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,2,DA Warner,S Dhawan,UT Yadav,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,3,DA Warner,S Dhawan,UT Yadav,0,0,0,0,0,0,4,0,4,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,4,DA Warner,S Dhawan,UT Yadav,0,0,0,0,0,0,0,0,0,DA Warner,bowled,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,5,NV Ojha,S Dhawan,UT Yadav,0,1,0,0,0,0,0,1,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,6,NV Ojha,S Dhawan,UT Yadav,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,7,NV Ojha,S Dhawan,UT Yadav,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,8,NV Ojha,S Dhawan,UT Yadav,0,0,0,0,0,0,0,0,0,NV Ojha,bowled,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,2,1,S Dhawan,MC Henriques,AD Russell,0,0,0,0,0,0,4,0,4,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,2,2,S Dhawan,MC Henriques,AD Russell,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,2,3,MC Henriques,S Dhawan,AD Russell,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,2,4,MC Henriques,S Dhawan,AD Russell,0,0,0,0,0,0,4,0,4,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,2,5,MC Henriques,S Dhawan,AD Russell,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,2,6,MC Henriques,S Dhawan,AD Russell,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,3,1,S Dhawan,MC Henriques,UT Yadav,0,0,0,0,0,0,4,0,4,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,3,2,S Dhawan,MC Henriques,UT Yadav,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,3,3,S Dhawan,MC Henriques,UT Yadav,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,3,4,S Dhawan,MC Henriques,UT Yadav,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,3,5,S Dhawan,MC Henriques,UT Yadav,0,0,0,0,0,0,4,0,4,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,3,6,S Dhawan,MC Henriques,UT Yadav,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,4,1,MC Henriques,S Dhawan,J Botha,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,4,2,S Dhawan,MC Henriques,J Botha,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,4,3,S Dhawan,MC Henriques,J Botha,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,4,4,S Dhawan,MC Henriques,J Botha,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,4,5,S Dhawan,MC Henriques,J Botha,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,4,6,MC Henriques,S Dhawan,J Botha,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,5,1,MC Henriques,S Dhawan,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,5,2,S Dhawan,MC Henriques,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,5,3,MC Henriques,S Dhawan,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,5,4,S Dhawan,MC Henriques,GB Hogg,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,5,5,S Dhawan,MC Henriques,GB Hogg,0,0,0,0,0,0,0,0,0,S Dhawan,caught,MK Pandey
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,5,6,EJG Morgan,MC Henriques,GB Hogg,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,6,1,MC Henriques,EJG Morgan,J Botha,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,6,2,EJG Morgan,MC Henriques,J Botha,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,6,3,EJG Morgan,MC Henriques,J Botha,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,6,4,EJG Morgan,MC Henriques,J Botha,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,6,5,MC Henriques,EJG Morgan,J Botha,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,6,6,EJG Morgan,MC Henriques,J Botha,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,7,1,EJG Morgan,MC Henriques,YK Pathan,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,7,2,MC Henriques,EJG Morgan,YK Pathan,0,0,0,0,0,0,6,0,6,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,7,3,MC Henriques,EJG Morgan,YK Pathan,0,0,0,0,0,0,2,0,2,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,7,4,MC Henriques,EJG Morgan,YK Pathan,0,0,0,0,0,0,6,0,6,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,7,5,MC Henriques,EJG Morgan,YK Pathan,0,0,0,0,0,0,4,0,4,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,7,6,MC Henriques,EJG Morgan,YK Pathan,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,8,1,EJG Morgan,MC Henriques,PP Chawla,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,8,2,EJG Morgan,MC Henriques,PP Chawla,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,8,3,EJG Morgan,MC Henriques,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,8,4,MC Henriques,EJG Morgan,PP Chawla,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,8,5,MC Henriques,EJG Morgan,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,8,6,EJG Morgan,MC Henriques,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,9,1,EJG Morgan,MC Henriques,RN ten Doeschate,0,0,0,0,0,0,0,0,0,EJG Morgan,run out,G Gambhir
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,9,2,MC Henriques,GH Vihari,RN ten Doeschate,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,9,3,GH Vihari,MC Henriques,RN ten Doeschate,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,9,4,GH Vihari,MC Henriques,RN ten Doeschate,0,1,0,0,0,0,0,1,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,9,5,GH Vihari,MC Henriques,RN ten Doeschate,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,9,6,MC Henriques,GH Vihari,RN ten Doeschate,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,9,7,MC Henriques,GH Vihari,RN ten Doeschate,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,10,1,MC Henriques,GH Vihari,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,10,2,GH Vihari,MC Henriques,PP Chawla,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,10,3,GH Vihari,MC Henriques,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,10,4,MC Henriques,GH Vihari,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,10,5,GH Vihari,MC Henriques,PP Chawla,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,10,6,GH Vihari,MC Henriques,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,11,1,GH Vihari,MC Henriques,GB Hogg,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,11,2,GH Vihari,MC Henriques,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,11,3,MC Henriques,GH Vihari,GB Hogg,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,11,4,MC Henriques,GH Vihari,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,11,5,GH Vihari,MC Henriques,GB Hogg,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,11,6,GH Vihari,MC Henriques,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,12,1,GH Vihari,MC Henriques,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,12,2,MC Henriques,GH Vihari,PP Chawla,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,12,3,MC Henriques,GH Vihari,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,12,4,GH Vihari,MC Henriques,PP Chawla,0,0,0,0,0,0,0,0,0,GH Vihari,stumped,RV Uthappa
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,12,5,Bipul Sharma,MC Henriques,PP Chawla,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,12,6,Bipul Sharma,MC Henriques,PP Chawla,0,0,0,0,0,0,1,0,1,Bipul Sharma,run out,RN ten Doeschate
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,13,1,MC Henriques,KV Sharma,UT Yadav,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,13,2,KV Sharma,MC Henriques,UT Yadav,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,13,3,MC Henriques,KV Sharma,UT Yadav,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,13,4,KV Sharma,MC Henriques,UT Yadav,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,13,5,MC Henriques,KV Sharma,UT Yadav,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,13,6,KV Sharma,MC Henriques,UT Yadav,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,14,1,KV Sharma,MC Henriques,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,14,2,MC Henriques,KV Sharma,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,14,3,KV Sharma,MC Henriques,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,14,4,MC Henriques,KV Sharma,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,14,5,KV Sharma,MC Henriques,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,14,6,MC Henriques,KV Sharma,PP Chawla,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,15,1,MC Henriques,KV Sharma,GB Hogg,0,0,0,0,0,0,0,0,0,MC Henriques,caught,MK Pandey
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,15,2,KV Sharma,P Kumar,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,15,3,P Kumar,KV Sharma,GB Hogg,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,15,4,P Kumar,KV Sharma,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,15,5,KV Sharma,P Kumar,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,15,6,P Kumar,KV Sharma,GB Hogg,0,0,0,0,0,0,4,0,4,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,16,1,KV Sharma,P Kumar,J Botha,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,16,2,KV Sharma,P Kumar,J Botha,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,16,3,P Kumar,KV Sharma,J Botha,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,16,4,KV Sharma,P Kumar,J Botha,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,16,5,KV Sharma,P Kumar,J Botha,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,16,6,P Kumar,KV Sharma,J Botha,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,17,1,P Kumar,KV Sharma,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,17,2,KV Sharma,P Kumar,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,17,3,P Kumar,KV Sharma,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,17,4,KV Sharma,P Kumar,GB Hogg,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,17,5,KV Sharma,P Kumar,GB Hogg,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,17,6,P Kumar,KV Sharma,GB Hogg,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,18,1,KV Sharma,P Kumar,J Botha,0,0,0,0,0,0,6,0,6,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,18,2,KV Sharma,P Kumar,J Botha,0,0,0,0,0,0,6,0,6,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,18,3,KV Sharma,P Kumar,J Botha,0,0,0,0,0,0,6,0,6,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,18,4,KV Sharma,P Kumar,J Botha,0,0,0,0,0,0,2,0,2,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,18,5,KV Sharma,P Kumar,J Botha,0,1,0,0,0,0,0,1,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,18,6,KV Sharma,P Kumar,J Botha,0,0,0,0,0,0,0,0,0,KV Sharma,caught,SA Yadav
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,18,7,P Kumar,B Kumar,J Botha,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,19,1,B Kumar,P Kumar,UT Yadav,0,0,0,0,0,0,4,0,4,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,19,2,B Kumar,P Kumar,UT Yadav,0,0,0,0,0,0,6,0,6,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,19,3,B Kumar,P Kumar,UT Yadav,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,19,4,P Kumar,B Kumar,UT Yadav,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,19,5,P Kumar,B Kumar,UT Yadav,0,0,0,0,0,0,2,0,2,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,19,6,P Kumar,B Kumar,UT Yadav,0,0,0,0,0,0,1,0,1,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,20,1,P Kumar,B Kumar,AD Russell,0,0,0,0,0,0,0,0,0,,,
555,2,Sunrisers Hyderabad,Kolkata Knight Riders,20,2,P Kumar,B Kumar,AD Russell,0,0,0,0,0,0,0,0,0,,,
